bgid,tractid,juris_name,county_name,mpo
60952511002,6095251100,Vallejo,Solano County,San Francisco Bay Area (MTC)
60952521021,6095252102,,Solano County,San Francisco Bay Area (MTC)
60952519021,6095251902,Vallejo,Solano County,San Francisco Bay Area (MTC)
60952523131,6095252313,Fairfield,Solano County,San Francisco Bay Area (MTC)
60952522024,6095252202,,Solano County,San Francisco Bay Area (MTC)
60952523051,6095252305,,Solano County,San Francisco Bay Area (MTC)
60952521022,6095252102,Benicia,Solano County,San Francisco Bay Area (MTC)
60952524023,6095252402,Fairfield,Solano County,San Francisco Bay Area (MTC)
60952523161,6095252316,Fairfield,Solano County,San Francisco Bay Area (MTC)
60952523171,6095252317,,Solano County,San Francisco Bay Area (MTC)
60952523172,6095252317,Fairfield,Solano County,San Francisco Bay Area (MTC)
60952526053,6095252605,Fairfield,Solano County,San Francisco Bay Area (MTC)
60952527026,6095252702,,Solano County,San Francisco Bay Area (MTC)
60952526111,6095252611,Fairfield,Solano County,San Francisco Bay Area (MTC)
60952527042,6095252704,Suisun City,Solano County,San Francisco Bay Area (MTC)
60952528014,6095252801,Fairfield,Solano County,San Francisco Bay Area (MTC)
60952529031,6095252903,,Solano County,San Francisco Bay Area (MTC)
60952529032,6095252903,,Solano County,San Francisco Bay Area (MTC)
60952529083,6095252908,Vacaville,Solano County,San Francisco Bay Area (MTC)
60952529102,6095252910,Vacaville,Solano County,San Francisco Bay Area (MTC)
60952529104,6095252910,Vacaville,Solano County,San Francisco Bay Area (MTC)
60952529034,6095252903,,Solano County,San Francisco Bay Area (MTC)
60952531074,6095253107,Vacaville,Solano County,San Francisco Bay Area (MTC)
60952532012,6095253201,,Solano County,San Francisco Bay Area (MTC)
60952533002,6095253300,,Solano County,San Francisco Bay Area (MTC)
60952533001,6095253300,,Solano County,San Francisco Bay Area (MTC)
60952535001,6095253500,,Solano County,San Francisco Bay Area (MTC)
60952535004,6095253500,,Solano County,San Francisco Bay Area (MTC)
60971501001,6097150100,,Sonoma County,San Francisco Bay Area (MTC)
60952531054,6095253105,Vacaville,Solano County,San Francisco Bay Area (MTC)
60971501002,6097150100,,Sonoma County,San Francisco Bay Area (MTC)
60971502023,6097150202,,Sonoma County,San Francisco Bay Area (MTC)
60971502024,6097150202,,Sonoma County,San Francisco Bay Area (MTC)
60971501003,6097150100,,Sonoma County,San Francisco Bay Area (MTC)
60971503031,6097150303,,Sonoma County,San Francisco Bay Area (MTC)
60971503032,6097150303,,Sonoma County,San Francisco Bay Area (MTC)
60971503063,6097150306,,Sonoma County,San Francisco Bay Area (MTC)
60971503034,6097150303,,Sonoma County,San Francisco Bay Area (MTC)
60971506122,6097150612,Petaluma,Sonoma County,San Francisco Bay Area (MTC)
60971505003,6097150500,,Sonoma County,San Francisco Bay Area (MTC)
60971505004,6097150500,,Sonoma County,San Francisco Bay Area (MTC)
60971508004,6097150800,,Sonoma County,San Francisco Bay Area (MTC)
60971507021,6097150702,,Sonoma County,San Francisco Bay Area (MTC)
60971505006,6097150500,,Sonoma County,San Francisco Bay Area (MTC)
60971509024,6097150902,Petaluma,Sonoma County,San Francisco Bay Area (MTC)
60971507023,6097150702,,Sonoma County,San Francisco Bay Area (MTC)
60971513063,6097151306,Rohnert Park,Sonoma County,San Francisco Bay Area (MTC)
60971511001,6097151100,,Sonoma County,San Francisco Bay Area (MTC)
60971511002,6097151100,,Sonoma County,San Francisco Bay Area (MTC)
60971511003,6097151100,,Sonoma County,San Francisco Bay Area (MTC)
60971513091,6097151309,,Sonoma County,San Francisco Bay Area (MTC)
60971513082,6097151308,Rohnert Park,Sonoma County,San Francisco Bay Area (MTC)
60971514011,6097151401,,Sonoma County,San Francisco Bay Area (MTC)
60971514013,6097151401,,Sonoma County,San Francisco Bay Area (MTC)
60971515022,6097151502,,Sonoma County,San Francisco Bay Area (MTC)
60971515023,6097151502,,Sonoma County,San Francisco Bay Area (MTC)
60971516012,6097151601,,Sonoma County,San Francisco Bay Area (MTC)
60971516021,6097151602,,Sonoma County,San Francisco Bay Area (MTC)
60971516023,6097151602,,Sonoma County,San Francisco Bay Area (MTC)
60971515031,6097151503,,Sonoma County,San Francisco Bay Area (MTC)
60971522014,6097152201,Santa Rosa,Sonoma County,San Francisco Bay Area (MTC)
60971521003,6097152100,Santa Rosa,Sonoma County,San Francisco Bay Area (MTC)
60971526001,6097152600,,Sonoma County,San Francisco Bay Area (MTC)
60971524002,6097152400,Santa Rosa,Sonoma County,San Francisco Bay Area (MTC)
60971524003,6097152400,,Sonoma County,San Francisco Bay Area (MTC)
60971524005,6097152400,,Sonoma County,San Francisco Bay Area (MTC)
60971526005,6097152600,,Sonoma County,San Francisco Bay Area (MTC)
60971526002,6097152600,,Sonoma County,San Francisco Bay Area (MTC)
60971528025,6097152802,Santa Rosa,Sonoma County,San Francisco Bay Area (MTC)
60971527011,6097152701,,Sonoma County,San Francisco Bay Area (MTC)
60971530031,6097153003,Santa Rosa,Sonoma County,San Francisco Bay Area (MTC)
60971531024,6097153102,Santa Rosa,Sonoma County,San Francisco Bay Area (MTC)
60971535023,6097153502,,Sonoma County,San Francisco Bay Area (MTC)
60971535024,6097153502,,Sonoma County,San Francisco Bay Area (MTC)
60971537035,6097153703,,Sonoma County,San Francisco Bay Area (MTC)
60971533003,6097153300,,Sonoma County,San Francisco Bay Area (MTC)
60971537041,6097153704,,Sonoma County,San Francisco Bay Area (MTC)
60971536002,6097153600,,Sonoma County,San Francisco Bay Area (MTC)
60971535014,6097153501,,Sonoma County,San Francisco Bay Area (MTC)
60971536004,6097153600,,Sonoma County,San Francisco Bay Area (MTC)
60971535021,6097153502,,Sonoma County,San Francisco Bay Area (MTC)
60971535022,6097153502,,Sonoma County,San Francisco Bay Area (MTC)
60971537033,6097153703,,Sonoma County,San Francisco Bay Area (MTC)
60971536005,6097153600,,Sonoma County,San Francisco Bay Area (MTC)
60971537034,6097153703,,Sonoma County,San Francisco Bay Area (MTC)
60971537031,6097153703,,Sonoma County,San Francisco Bay Area (MTC)
60971537043,6097153704,,Sonoma County,San Francisco Bay Area (MTC)
60971542012,6097154201,,Sonoma County,San Francisco Bay Area (MTC)
60971537044,6097153704,,Sonoma County,San Francisco Bay Area (MTC)
60971542013,6097154201,Cloverdale,Sonoma County,San Francisco Bay Area (MTC)
60971537051,6097153705,,Sonoma County,San Francisco Bay Area (MTC)
60971543043,6097154304,,Sonoma County,San Francisco Bay Area (MTC)
60971538072,6097153807,,Sonoma County,San Francisco Bay Area (MTC)
60971537054,6097153705,,Sonoma County,San Francisco Bay Area (MTC)
60971537063,6097153706,,Sonoma County,San Francisco Bay Area (MTC)
60971539011,6097153901,,Sonoma County,San Francisco Bay Area (MTC)
60971537064,6097153706,,Sonoma County,San Francisco Bay Area (MTC)
60971539032,6097153903,Healdsburg,Sonoma County,San Francisco Bay Area (MTC)
60971540001,6097154000,,Sonoma County,San Francisco Bay Area (MTC)
60971538011,6097153801,,Sonoma County,San Francisco Bay Area (MTC)
60971540002,6097154000,,Sonoma County,San Francisco Bay Area (MTC)
60971540003,6097154000,,Sonoma County,San Francisco Bay Area (MTC)
60014058004,6001405800,Oakland,Alameda County,San Francisco Bay Area (MTC)
60971541001,6097154100,,Sonoma County,San Francisco Bay Area (MTC)
60014002001,6001400200,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014002002,6001400200,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014003001,6001400300,Oakland,Alameda County,San Francisco Bay Area (MTC)
60971541002,6097154100,,Sonoma County,San Francisco Bay Area (MTC)
60014003002,6001400300,Oakland,Alameda County,San Francisco Bay Area (MTC)
60971541003,6097154100,,Sonoma County,San Francisco Bay Area (MTC)
60014008003,6001400800,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014003003,6001400300,Oakland,Alameda County,San Francisco Bay Area (MTC)
60750260012,6075026001,San Francisco,San Francisco County,San Francisco Bay Area (MTC)
60014005001,6001400500,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014005002,6001400500,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014005003,6001400500,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014003004,6001400300,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014004001,6001400400,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014006001,6001400600,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014006002,6001400600,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014007001,6001400700,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014004002,6001400400,Oakland,Alameda County,San Francisco Bay Area (MTC)
60952534022,6095253402,Dixon,Solano County,San Francisco Bay Area (MTC)
60014007002,6001400700,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014004003,6001400400,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014007003,6001400700,Oakland,Alameda County,San Francisco Bay Area (MTC)
60750102002,6075010200,San Francisco,San Francisco County,San Francisco Bay Area (MTC)
60014007004,6001400700,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014008001,6001400800,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014008002,6001400800,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014024002,6001402400,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014010005,6001401000,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014009001,6001400900,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014010006,6001401000,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014011001,6001401100,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014009002,6001400900,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014011002,6001401100,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014011003,6001401100,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014010001,6001401000,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014018001,6001401800,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014010002,6001401000,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014015002,6001401500,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014010003,6001401000,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014011004,6001401100,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014010004,6001401000,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014012001,6001401200,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014013002,6001401300,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014012002,6001401200,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014013003,6001401300,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014012003,6001401200,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014014001,6001401400,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014013001,6001401300,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014014002,6001401400,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014018002,6001401800,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014014003,6001401400,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014015003,6001401500,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014015001,6001401500,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014016001,6001401600,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014017001,6001401700,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014016002,6001401600,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014022001,6001402200,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014017002,6001401700,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014024001,6001402400,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014022002,6001402200,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014017003,6001401700,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014022003,6001402200,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014025001,6001402500,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014025002,6001402500,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014035013,6001403501,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014026001,6001402600,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014028002,6001402800,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014027001,6001402700,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014029001,6001402900,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014027002,6001402700,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014030001,6001403000,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014028001,6001402800,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014030002,6001403000,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014033001,6001403300,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014031001,6001403100,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014034001,6001403400,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014034002,6001403400,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014033002,6001403300,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014034004,6001403400,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014035011,6001403501,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014035012,6001403501,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014035021,6001403502,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014059011,6001405901,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014035022,6001403502,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014036001,6001403600,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014036002,6001403600,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014036003,6001403600,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014054011,6001405401,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014038003,6001403800,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014037011,6001403701,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014037012,6001403701,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014037021,6001403702,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014037022,6001403702,Oakland,Alameda County,San Francisco Bay Area (MTC)
60750229022,6075022902,San Francisco,San Francisco County,San Francisco Bay Area (MTC)
60014038001,6001403800,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014087004,6001408700,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014038002,6001403800,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014038004,6001403800,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014040001,6001404000,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014040002,6001404000,Oakland,Alameda County,San Francisco Bay Area (MTC)
